1327,145,8,9,9
1328,1653,6,10,7
1329,1461,8,9,5
1330,782,8,9,9
1331,1087,10,8,6
1332,1289,6,6,7
1333,1606,5,6,7
1334,1069,6,8,10
1335,391,7,9,9
1336,841,7,6,10
1337,1767,4,8,8
1338,909,6,9,6
1339,1111,4,8,9
1340,23,6,9,9
1341,1656,7,10,8
1342,1031,9,6,10
1343,138,9,7,6
1344,650,10,7,7
1345,397,4,7,9
1346,1000,7,8,8
1347,666,4,6,7
1348,1716,8,10,10
1349,1482,4,10,6
1350,1731,9,6,6
1351,1166,10,6,9
1352,749,8,8,9
1353,1186,8,8,9
1354,1768,4,7,8
1355,911,6,6,10
1356,1760,6,10,5
1357,75,6,9,7
1358,1787,10,7,5
1359,717,4,6,8
1360,498,8,10,10
1361,1650,4,6,10
1362,1742,9,10,5
1363,1204,8,8,9
1364,1004,4,6,7
1365,1333,9,8,10
1366,588,10,7,5
1367,213,7,10,6
1368,282,10,10,6
1369,1399,4,7,8
1370,314,10,10,9
1371,523,5,9,8
1372,259,4,9,9
1373,1046,7,7,7
1374,1726,8,9,7
1375,46,6,7,9
1376,455,6,6,6
1377,642,10,9,5
1378,214,6,6,7
1379,551,5,6,8
1380,519,6,9,8
1381,334,6,8,9
1382,1765,8,7,7
1383,110,6,9,9
1384,955,4,7,9
1385,1445,7,6,6
1386,1687,9,6,7
1387,609,5,10,8
1388,232,4,6,10
1389,53,10,7,8
1390,1569,10,9,10
1391,1071,6,10,8
1392,851,6,9,5
1393,1655,8,7,7
1394,1225,10,8,5
1395,1168,8,6,10
1396,826,8,7,10
1397,625,7,7,7
1398,1178,9,10,7
1399,1041,8,10,6
1400,1014,9,10,7
1401,1591,9,8,10
1402,1402,5,6,5
1403,1427,7,9,6
1404,1215,4,8,7
1405,922,6,8,6
1406,1281,6,8,6
1407,1428,5,7,8
1408,1280,7,6,9
1409,690,10,6,9
1410,513,9,7,7
1411,1009,9,9,10
1412,212,4,10,5
1413,742,8,7,6
1414,566,7,8,8
1415,1095,6,9,8
1416,1112,8,7,6
1417,179,7,9,7
1418,1682,8,7,7
1419,84,8,8,6
1420,275,8,9,5
